Frame Number	X Location	Y Location	Integrated Intensity of Spot	Parent_Nuclei
21	235.4285714	178.0238095	17.69411807	39
				
21	103.452381	179.8571429	19.35294154	43
				
21	94.125	181.40625	14.19215716	43
				
21	293.4047619	181.6428571	18.24313773	41
				
21	378.7333333	185.1333333	4.862745225	42
				
21	378.5517241	189.5862069	11.23137282	42
				
21	314.15625	190.375	12.28627479	46
				
21	452.2424242	189.5757576	14.0313729	47
				
21	195.5	192.28125	12.41960822	45
				
21	321.6388889	197.9166667	13.03921598	46
				
21	138.9142857	200.2857143	16.74509853	48
				
21	461.0857143	200.0285714	15.55294155	47
				
21	250.1578947	204.7894737	15.69803962	49
				
21	345.7916667	210	8.443137452	50
				
21	140.8837209	214.1162791	21.51764753	48
				
21	168.8301887	217.6415094	25.45098095	53
				
21	213.6444444	221.5555556	19.35686328	54
				
21	258.3888889	221	16.00392197	49
				
21	421.1428571	223.7142857	5.043137357	52
				
21	60.66666667	226.7916667	9.529412091	51
				
21	55.85106383	230.0212766	20.93333378	51
				
21	357.1	229.9666667	11.98431405	50
				
21	405.4545455	231.8181818	13.09411797	52
				
21	235.5588235	232.1764706	16.19607882	54
				
21	181.2222222	236.6666667	11.09019633	53
				
22	300.9512195	21.43902439	19.6509808	6
				
22	292.8301887	27.13207547	23.39607905	6
				
22	62.19444444	29.52777778	15.91372585	1
				
22	243.3142857	29.91428571	15.23921604	5
				
22	481.4333333	30.1	11.50980428	7
				
22	76	30.93103448	11.71372581	1
				
22	189.2647059	35	15.52156904	3
				
22	486.2857143	36.71428571	13.06274545	7
				
22	405.9090909	36.24242424	14.57254945	4
				
22	29.70454545	37.84090909	20.60000044	2
				
22	365.0810811	37.56756757	19.02745143	8
				
22	369.9736842	39.57894737	19.9254906	8
				
22	410.5428571	38.74285714	15.07058868	4
				
22	22.15625	40.375	13.88627489	2
				
22	251.6857143	41.2	15.69411799	5
				
22	448.3870968	42.25806452	12.99215721	9
				
22	186.0208333	43.375	25.05882412	3
				
22	92.46875	47.53125	13.34901993	10
				
22	431.8666667	48.8	11.26666692	9
				
22	121.3555556	60.6	19.03137304	12
				
22	104.8717949	62.66666667	18.31764743	10
				
22	221.5	62.3125	15.49019641	11
				
22	65.73584906	63.50943396	23.77647112	16
				
22	321.1875	63.75	28.86274582	13
				
22	223.8461538	66.92307692	19.48627499	11
				
22	260.106383	65.38297872	22.59215727	15
				
22	271.5142857	65.45714286	15.43921608	15
				
22	350.9428571	65.65714286	14.45882392	17
				
22	445.9487179	68.05128205	16.93725531	14
				
22	63.15789474	69.47368421	7.909804106	16
				
22	357.3636364	69.36363636	14.65098071	17
				
22	472.0571429	72.42857143	14.8509808	14
				
22	121.8684211	73.39473684	18.07843176	12
				
22	184.6470588	82.52941176	24.22745155	18
				
22	401.02	82.9	22.6784319	19
				
22	173	87.38709677	14.16078468	18
				
22	419.5	88	9.537255123	20
				
22	22.76666667	92.9	13.2039219	22
				
22	213.9	94.96666667	13.34117682	21
				
22	438.3333333	99.85714286	7.694117859	20
				
22	462.4615385	101.8461538	9.333333552	25
				
22	24.66666667	103.8222222	22.4705887	22
				
22	150.3	105.725	18.27843182	24
				
22	255.0540541	107.3243243	17.49411801	26
				
22	101.2173913	112.0434783	24.17647098	27
				
22	205.125	112.7291667	22.74117695	21
				
22	446.0434783	113.2608696	18.51372598	25
				
22	93.5	115.425	19.76862788	27
				
22	166.1724138	115.7241379	11.39215717	24
				
22	291.2368421	115.1578947	13.49803953	23
				
22	335.8913043	115.673913	19.59607887	28
				
22	72.75609756	119	19.75294158	29
				
22	64.34615385	122.6538462	9.54509832	29
				
22	334.45	125	15.79215719	28
				
22	242.1333333	127.8666667	11.77647088	26
				
22	383.4285714	127.9428571	15.55294155	30
				
22	405.24	130.04	9.694117904	31
				
22	365.6875	134.09375	12.89803964	30
				
22	205.3548387	138.0645161	11.7333336	32
				
22	276.1666667	143.0833333	21.34902023	33
				
22	462.4102564	143.3846154	15.49803965	36
				
22	9.388888889	145.7222222	13.35294156	34
				
22	188.5609756	150.3658537	17.80784361	32
				
22	411	149.8846154	10.33333366	31
				
22	148.6136364	153.6363636	23.43529446	35
				
22	268.0769231	157.4358974	18.33333369	33
				
22	8.588235294	158.2058824	14.74509838	34
				
22	476.7826087	157.8695652	8.968627706	36
				
22	64.92105263	158.9473684	17.94902003	38
				
22	152.9117647	159.4117647	14.79607879	35
				
22	245.7575758	159.9090909	13.22352976	39
				
22	338.1944444	160.9444444	14.6784317	37
				
22	344.7222222	165.8333333	6.952941418	37
				
22	421.1730769	165.4615385	24.47843191	40
				
22	348	167.4705882	6.18039234	37
				
22	432.92	170.8	10.72156884	40
				
22	304.5	172.3	18.45882398	41
				
22	77.23684211	173.2894737	18.49019653	38
				
22	196.3913043	173.7826087	8.278431565	44
				
22	233.4074074	173.9259259	11.25490226	39
				
22	370	174.1363636	8.325490341	42
				
22	38.4	175.6	5.431372687	45
				
22	26.025	179.075	18.35294156	45
				
22	294.0833333	180.4722222	15.43921618	41
				
22	100.9393939	183.3333333	14.80784346	43
				
22	377.9333333	183.2	6.039215893	42
				
22	91.46875	184.75	13.06274544	43
				
22	317.68	187.68	10.60000029	47
				
22	314.5333333	189.4666667	5.933333501	47
				
22	193.5806452	190.5483871	12.3686278	44
				
22	452.2564103	192.3333333	16.57254945	46
				
22	460.8974359	199.3589744	16.68235336	46
				
22	322.0357143	200.6785714	10.70980418	47
				
22	137.5	202.5	3.325490281	48
				
22	141.5757576	202.4242424	14.89019647	48
				
22	248.2580645	202.7419355	13.31764735	49
				
22	344.0967742	209.8064516	12.51764742	50
				
22	140.8139535	215.744186	21.05098088	48
				
22	168.7708333	216.4375	22.97647117	53
				
22	210.4545455	221.5909091	18.37254955	54
				
22	254.3953488	221.9302326	19.98039253	49
				
22	421.1578947	225.1578947	6.501960933	52
				
22	358.3043478	225.2173913	9.172549218	50
				
22	407.4242424	228.4242424	13.62352979	52
				
22	46.81578947	228.9473684	17.81568663	51
				
22	54.94117647	228.8235294	15.3725493	51
				
22	358.7916667	229.5	9.67843163	50
				
22	234.547619	232.547619	20.54509853	54
				
22	180.2424242	235.5757576	13.59215716	53
				
23	299.7272727	23.33333333	14.76078455	5
				
23	292	29	22.26666716	5
				
23	61.88095238	30.45238095	17.11764754	1
				
23	245.9090909	29.84848485	14.466667	4
				
23	482.7083333	32	8.921568841	8
				
23	73.89285714	33.39285714	10.64705908	1
				
23	30.94736842	34.68421053	18.14509843	2
				
23	412.6333333	35.23333333	11.73333368	6
				
23	490.8292683	37.31707317	16.94509847	8
				
23	18.47058824	37.29411765	7.75294134	2
				
23	189.4571429	36.65714286	16.65882394	3
				
23	407.2758621	38.20689655	12.39607872	6
				
23	21.38095238	39.14285714	10.00784338	2
				
23	365.65625	38.78125	16.47843169	7
				
23	184.0869565	42.36956522	22.17254949	3
				
23	370.2105263	41.89473684	17.81960821	7
				
23	248.9189189	45.45945946	16.65098079	4
				
23	85.79310345	47.03448276	11.584314	10
				
23	449.1666667	46.6	12.60784346	9
				
23	430.4347826	55.95652174	8.254902184	9
				
23	103.097561	62.26829268	18.28627494	10
				
23	119.24	63.32	10.44313753	12
				
23	63.5106383	65.08510638	20.10980448	16
				
23	122.3529412	65.76470588	6.878431559	12
				
23	319.0645161	64.58064516	26.69803987	13
				
23	271.3142857	66.51428571	16.14509852	14
				
23	451.0333333	67.26666667	12.36470617	15
				
23	58.38095238	68.04761905	7.572549239	16
				
23	354.4150943	70.37735849	23.71764758	18
				
23	259.5853659	70.17073171	19.86274552	14
				
23	120.8709677	71.74193548	12.19215718	12
				
23	473.4117647	72.70588235	7.329412013	15
				
23	474.4090909	76.59090909	9.64313747	15
				
23	400.5849057	84.90566038	27.02353004	19
				
23	181.375	86.41666667	21.67843182	17
				
23	169	90.18181818	14.18431413	17
				
23	211.0789474	91.28947368	16.50588277	21
				
23	22.30769231	93.5	11.14901994	22
				
23	435.0454545	95.72727273	8.462745354	20
				
23	414.9142857	96.68571429	13.83529451	20
				
23	463.3684211	102.4736842	6.890196234	27
				
23	22.04255319	105.3404255	20.98039262	22
				
23	153.3055556	106.6388889	17.6431376	24
				
23	248.969697	107.1818182	14.04705913	25
				
23	160.6774194	114.3870968	12.5176474	24
				
23	211.4054054	114.2432432	17.11372587	21
				
23	448.4418605	113.8372093	17.03529446	27
				
23	91.28	114.9	25.35686316	26
				
23	290.1052632	116.7894737	15.1137259	23
				
23	334.4507042	117.1830986	31.34509887	28
				
23	73.27659574	119.0212766	21.72549076	29
				
23	96.08333333	120.0277778	17.10588273	26
				
23	65.23529412	123.1176471	5.933333471	29
				
23	384.1666667	126.2	12.30588268	30
				
23	241.3589744	126.5641026	15.06274551	25
				
23	407.6923077	131.0769231	9.890196428	31
				
23	369.6578947	135.3947368	14.52941218	30
				
23	202.1282051	135.4102564	17.36078477	32
				
23	274.1333333	143.4444444	19.24705933	33
				
23	465.3783784	144.6756757	14.06274542	36
				
23	8.34375	149.25	11.58039247	34
				
23	191.2666667	149.8	13.16470626	32
				
23	409.7857143	151.4285714	10.60392194	31
				
23	266.1818182	154.9090909	20.07058869	33
				
23	476.4347826	156	9.247059047	36
				
23	145.2857143	156.625	26.8666673	35
				
23	155.9444444	156.6666667	7.674510002	35
				
23	8.428571429	157.5	12.34117681	34
				
23	240.047619	158.0952381	7.831372753	39
				
23	64.7826087	158.3043478	10.94901982	38
				
23	154.5	159.3	3.905882448	35
				
23	67.70588235	160.2941176	7.474509969	38
				
23	338.5925926	161.2592593	11.20000029	37
				
23	350.2173913	164.826087	7.886274725	37
				
23	354.0909091	164.6363636	3.831372663	37
				
23	421.372093	166.7209302	18.28235336	40
				
23	230.8571429	167.8	15.72941214	39
				
23	75.90243902	172.5121951	20.67843173	38
				
23	302.6176471	171.9411765	13.91764745	42
				
23	195.1	172.8	3.588235408	43
				
23	370.5	174	13.18039261	41
				
23	432.862069	174.2758621	11.3725493	40
				
23	40.61904762	178	7.007843316	44
				
23	20.1875	180.1041667	19.44313775	44
				
23	376.1333333	179.8	5.733333468	41
				
23	291.5	181	15.78823586	42
				
23	92	182.4	11.33725528	45
				
23	98	182.2647059	14.80392191	45
				
23	377.4166667	182.75	4.15686287	41
				
23	191.5185185	191.2222222	10.09411794	43
				
23	313.9285714	192.2857143	11.23137292	47
				
23	452.5	192.6153846	22.4196084	46
				
23	458.2972973	196.8378378	16.61960821	46
				
23	324.0909091	199.0909091	8.388235539	47
				
23	138.0909091	199.1515152	16.09019648	48
				
23	248.3333333	204.2424242	13.58039244	49
				
23	344.972973	206.4054054	14.81568669	50
				
23	136.6875	212.2291667	26.19607899	48
				
23	171.3409091	212.6363636	19.52941224	53
				
23	213.5	218.1666667	18.71372594	54
				
23	254.6	222.3142857	15.38823561	49
				
23	350.5483871	226.2580645	12.62745138	50
				
23	420	225.8461538	4.313725621	52
				
23	232.9387755	227.1428571	25.33725545	54
				
23	46.18181818	228.5	19.32156914	51
				
23	408.975	230.4	15.01960824	52
				
23	52.9	231	11.92941205	51
				
23	183.3658537	235.6585366	17.18039255	53
				
24	296.2564103	28.02564103	19.4862749	6
				
24	243.2857143	29.11904762	19.20784359	5
				
24	75.42307692	33.19230769	10.69803946	1
				
24	483.125	32.66666667	8.945098296	8
				
24	488.8378378	32.97297297	14.20392197	8
				
24	63.21212121	34.39393939	14.34901996	1
				
24	31.42857143	35.08571429	16.34509844	2
				
24	294.8604651	35.60465116	19.18039274	6
				
24	190.1666667	38.76666667	14.55686314	4
				
24	25	40.75609756	18.92941223	2
				
24	187.3076923	40.84615385	5.454902098	4
				
24	183.7027027	42.62162162	18.17647101	4
				
24	409.9074074	42.94444444	19.93725532	3
				
24	374.3571429	45.78571429	13.72156885	7
				
24	369.0212766	46.74468085	22.40392208	7
				
24	246.03125	48.71875	13.9647062	5
				
24	83.19047619	50.14285714	8.584313944	10
				
24	449.9666667	52.1	11.57254937	9
				
24	430.9333333	56.76666667	10.58823559	9
				
24	103.0512821	63.33333333	17.29019649	10
				
24	118.5952381	63.54761905	19.85882397	12
				
24	273.5625	64.4375	7.250980556	16
				
24	270.32	66.32	12.6862748	16
				
24	321.25	67.07692308	22.81176527	13
				
24	63.76470588	66.88235294	14.19607878	15
				
24	59.65217391	69.43478261	8.501960963	15
				
24	222.6071429	68.39285714	12.84705915	11
				
24	217.6304348	72.41304348	21.67451029	11
				
24	352.6666667	74.47619048	28.72156933	18
				
24	119.5	74.78571429	10.89803949	12
				
24	454.3333333	76.30555556	14.4980396	14
				
24	474.9722222	75.91666667	15.14117683	14
				
24	263.9722222	77.08333333	18.00000031	16
				
24	402.2765957	91.87234043	21.07843195	19
				
24	178.7027027	92	16.01176511	17
				
24	168	94.5	9.847059086	17
				
24	21.45833333	96.83333333	10.53333358	22
				
24	414.952381	97.80952381	7.666666925	21
				
24	433.8947368	98.36842105	6.803921759	21
				
24	215.0833333	99.5	10.69019631	20
				
24	464.7647059	104.2941176	5.741176605	27
				
24	18.5	107.3	19.1372553	22
				
24	148.1481481	109	11.47843166	24
				
24	252.3125	111.75	13.21568662	26
				
24	91.17307692	113.5384615	26.80000053	25
				
24	157.5517241	113.5862069	11.63137284	24
				
24	214.0322581	114.8709677	14.77647093	20
				
24	290.6875	115.1875	5.807843313	23
				
24	95.6969697	117.7272727	17.93725528	25
				
24	449.6	117.4857143	14.54117677	27
				
24	291.92	119.08	8.968627676	23
				
24	73.86046512	119.1162791	17.78823574	29
				
24	339.6285714	122.5714286	16.56470619	28
				
24	67.125	125.875	2.925490305	29
				
24	340.0322581	127.1612903	13.34509842	28
				
24	243.71875	127.3125	14.12156901	26
				
24	385.3666667	129.3666667	12.36862783	30
				
24	406.25	135.625	2.690196157	31
				
24	203.3684211	137.1578947	7.45882374	32
				
24	370.2894737	137	15.34901996	30
				
24	403.1818182	137.6818182	7.905882582	31
				
24	276.1388889	143.3888889	14.90588275	33
				
24	9.588235294	144.6470588	13.4431376	34
				
24	465.2105263	147.1315789	13.811765	36
				
24	411.1428571	151.8571429	4.890196219	31
				
24	263.7741935	154.4516129	14.33725519	33
				
24	196.8709677	155.2580645	13.2000003	32
				
24	409.9	154.8	3.870588303	31
				
24	477.35	155.35	7.749019861	36
				
24	152.3666667	156.2333333	13.87451017	35
				
24	145.3404255	156.4893617	22.4470593	35
				
24	11.53488372	159.0232558	19.086275	34
				
24	239.047619	160.8095238	7.925490454	39
				
24	338.5	160.8571429	12.17254929	37
				
24	72.22222222	162.6666667	16.73725529	38
				
24	353.7419355	167.4516129	11.05490229	37
				
24	229.6428571	168.6428571	11.30196108	39
				
24	420.5	169.5	21.72941221	40
				
24	194	171	3.074509889	44
				
24	79.89473684	173.0789474	18.04705927	38
				
24	306	172.5	6.831372753	41
				
24	372.3461538	173.3461538	10.23921597	42
				
24	430.9117647	172.6470588	12.58823565	40
				
24	305	175.4615385	5.243137404	41
				
24	40.5	179	9.521568879	45
				
24	293.8421053	178.7368421	8.992156982	41
				
24	296.4666667	180.4666667	6.070588425	41
				
24	103.6666667	181.7777778	12.21960813	43
				
24	376.5	184.5	5.5450982	42
				
24	20.56666667	184.5333333	12.70588267	45
				
24	380.2	184.5	3.380392253	42
				
24	92.75862069	187.3103448	11.27058855	43
				
24	187.5333333	188.2	11.97647092	44
				
24	317.3076923	187.7692308	8.929411992	47
				
24	452.5777778	193.2222222	20.32941224	46
				
24	320.6875	199.0625	5.756862879	47
				
24	459.9210526	199.1315789	16.02745146	46
				
24	137.5714286	200.9285714	6.219608009	48
				
24	134.2777778	201.8888889	8.086274803	48
				
24	245.875	203.6666667	10.07058853	49
				
24	346.2826087	206.326087	18.20000052	50
				
24	135.6666667	208.625	24.10980444	48
				
24	175.8461538	207.4615385	6.109804019	52
				
24	171.6296296	209.037037	13.74509832	52
				
24	210.1470588	217.5294118	15.56078462	54
				
24	248.0540541	219.027027	17.31764741	49
				
24	421.5	221	2.654902041	53
				
24	231.0444444	225.1111111	19.95686319	54
				
24	352.2162162	224.8378378	15.27843168	50
				
24	39.26470588	227.8235294	13.78431413	51
				
24	48.33333333	230.6666667	15.31372587	51
				
24	407.3333333	230.4242424	12.72549053	53
				
24	183.5	233	10.29411791	52
				
24	85	238.7534247	37.89019695	55
				
25	113.0869565	13.82608696	8.796078697	1
				
25	121	21.92592593	10.42352965	1
				
25	159.9444444	24.58333333	16.30196114	2
				
25	152.7179487	29.02564103	17.55686323	2
				
25	295.1666667	31.43333333	14.15294155	5
				
25	241	34.61111111	16.80392197	7
				
25	293.2352941	33.82352941	7.745098233	5
				
25	33.75	36.33333333	14.96078467	4
				
25	290.3529412	36.35294118	17.70980424	5
				
25	487.5	36.1875	13.48627482	10
				
25	74.71875	36.75	13.60000034	3
				
25	480.75	36.5	2.964705974	10
				
25	483	37	3.188235372	10
				
25	20.32352941	38.82352941	15.31372586	4
				
25	65.20689655	38.72413793	11.9058826	3
				
25	188.2758621	41.5862069	13.12941206	6
				
25	412	45.62962963	9.482353166	8
				
25	176.7333333	45.06666667	20.75294158	6
				
25	375.5857143	46.34285714	31.74117729	9
				
25	409.0740741	50.33333333	9.784314021	8
				
25	243.5128205	51.53846154	16.42745148	7
				
25	87.2173913	53.60869565	8.552941397	12
				
25	451.1	54.55	7.137255102	11
				
25	431.3333333	61	6.247058943	11
				
25	98.06976744	64.30232558	18.6745103	12
				
25	120.4	63.91428571	15.54117689	14
				
25	269.3225806	69.77419355	15.09411792	16
				
25	55.71428571	70.5	5.756862938	18
				
25	61.04651163	72.09302326	18.53333385	18
				
25	221.3809524	72.47619048	8.87451008	13
				
25	215.7368421	74.23684211	15.85882397	13
				
25	320.22	74.6	19.73725547	15
				
25	119.2352941	75.26470588	12.92156897	14
				
25	350.530303	78.72727273	28.94902046	20
				
25	261.6774194	80.38709677	14.71372586	16
				
25	473.0344828	81.10344828	12.05882388	17
				
25	455.32	83.36	10.14117678	17
				
25	181.2352941	93.73529412	14.10980429	19
				
25	171.037037	96.07407407	10.38431402	19
				
25	419.36	97.24	9.305882648	24
				
25	19.86206897	98.72413793	12.14509842	22
				
25	402.86	99.32	21.98039263	21
				
25	429.8461538	106.0769231	4.447058931	24
				
25	16.51282051	107.8974359	18.60784356	22
				
25	215.3333333	108	10.92941208	23
				
25	464.1176471	108.4117647	6.058823675	30
				
25	89.15625	113.625	14.06274542	27
				
25	156.8571429	112.9285714	5.329411924	26
				
25	148.3636364	113.5454545	3.9490197	26
				
25	218.2702703	116.0540541	16.20000045	23
				
25	289.2888889	117.0666667	16.20784354	25
				
25	247.5925926	117.9259259	9.917647332	28
				
25	99.76470588	118.1764706	16.17647094	27
				
25	74.79487179	121.7948718	17.79215731	31
				
25	452.3888889	121.6111111	13.52941217	30
				
25	68.5	127.5	5.050980538	31
				
25	338.6730769	127.1538462	21.70588291	29
				
25	244	130	8.537255153	28
				
25	383.5384615	133	4.419607937	32
				
25	386.4666667	133.6666667	5.854902148	32
				
25	367.1153846	138.3076923	10.47451007	32
				
25	403.0909091	138.3636364	3.992156968	33
				
25	204.2857143	141.2380952	8.078431606	35
				
25	275	144.7352941	14.10980432	34
				
25	13.04347826	146.0869565	9.937255248	36
				
25	11.90909091	150.3636364	3.670588374	36
				
25	152	150.2916667	9.854902253	37
				
25	265	153.5882353	14.20392187	34
				
25	466.4666667	154.3333333	5.560784474	38
				
25	12.37837838	155.9459459	16.70196114	36
				
25	405.7	155.85	6.713725656	33
				
25	478.7391304	158.173913	8.749019846	38
				
25	148.5	159.5	7.200000197	37
				
25	72.58064516	161.4193548	13.69803959	40
				
25	194.3333333	160.9333333	5.435294271	35
				
25	241	161	3.80392167	41
				
25	339.64	165.2	9.349019811	39
				
25	231.7272727	168.4090909	8.85098058	41
				
25	354.05	169.9	7.266666874	39
				
25	431.9354839	170.9032258	11.56078468	44
				
25	427.0689655	173.7586207	12.58039241	44
				
25	304.125	175.34375	12.22745125	42
				
25	377.0740741	175.3703704	10.83921592	43
				
25	80.38235294	178.6764706	15.54509842	40
				
25	108.4333333	179.8333333	12.68627481	46
				
25	40.27777778	181.2777778	6.564706057	47
				
25	294.0909091	181.0909091	9.643137515	42
				
25	17.84375	183.375	12.53725521	47
				
25	92.34615385	184.3076923	9.635294303	46
				
25	189	188	8.850980684	45
				
25	319.3333333	189.0416667	9.082353249	50
				
25	375.75	191.6111111	14.13725522	43
				
25	451.902439	194.2682927	18.2705887	48
				
25	460.4615385	199.8461538	10.50980417	48
				
25	252	202.35	8.078431591	51
				
25	138.05	203.5	8.521568865	49
				
25	316.5	204	4.415686399	50
				
25	346.8181818	205.3030303	13.63137293	52
				
25	143.6666667	209.2380952	18.07451028	49
				
25	174.5	210.5	15.33333367	54
				
25	251.6216216	217.8378378	15.14902008	51
				
25	423.9230769	221.8461538	4.082353085	55
				
25	209.76	222.36	11.27451015	56
				
25	349.4166667	225.5	9.219608128	52
				
25	229.05	225.85	18.84705931	56
				
25	42.65	228.6	7.945098221	53
				
25	46.6	231.04	9.78823562	53
				
25	407.3823529	230.8529412	14.2156866	55
				
25	181.3461538	234.8461538	10.03921592	54
				
25	87.80821918	237.3835616	35.89411846	57
